"Latest: Time (s)","Latest: Y Acceleration 1 (m/s²)","Latest: X Acceleration 1 (m/s²)","Latest: Z Acceleration 1 (m/s²)","Latest: Z Acceleration 2 (m/s²)","Latest: X Acceleration 2 (m/s²)","Latest: Y Acceleration 2 (m/s²)"
2.204118,-0.0357644562901,10.1131269228,1.03468442336,0.865196362836,10.887629024,0.566856114019
2.205784,-0.0357644562901,10.1131269228,1.03468442336,0.865196362836,10.9240348752,0.602215230756
2.20745,-0.0357644562901,10.1131269228,1.03468442336,0.794478129363,10.8512231729,0.496137880546
2.209116,0.0103803333768,10.1131269228,1.08006529859,0.900555479573,10.9240348752,0.566856114019
2.210782,0.102669912711,10.2038886733,1.12544617383,0.865196362836,10.9240348752,0.566856114019
2.212448,-0.0357644562901,10.0677460476,1.03468442336,0.93591459631,11.0332524286,0.67293346423
2.214114,-0.0357644562901,10.1131269228,0.989303548122,0.865196362836,10.9240348752,0.602215230756
2.21578,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.887629024,0.566856114019
2.217446,-0.0357644562901,10.1131269228,1.08006529859,0.900555479573,10.9240348752,0.566856114019
2.219112,0.0565251230437,10.158507798,1.12544617383,0.900555479573,10.9240348752,0.602215230756
2.220778,-0.0357644562901,10.0677460476,1.03468442336,0.865196362836,10.887629024,0.496137880546
2.222444,-0.0357644562901,10.1131269228,1.03468442336,0.829837246099,10.887629024,0.566856114019
2.22411,-0.0357644562901,10.1131269228,1.03468442336,0.865196362836,10.9240348752,0.602215230756
2.225776,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,11.0696582797,0.637574347493
2.227442,-0.0357644562901,10.1131269228,1.03468442336,0.865196362836,10.9604407263,0.566856114019
2.229108,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.887629024,0.566856114019
2.230774,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.887629024,0.566856114019
2.23244,-0.0357644562901,10.1131269228,1.08006529859,0.900555479573,10.9604407263,0.566856114019
2.234106,-0.0357644562901,10.1131269228,1.03468442336,0.794478129363,10.887629024,0.531496997282
2.235772,-0.0357644562901,10.0677460476,1.08006529859,0.865196362836,10.887629024,0.602215230756
2.237438,-0.0357644562901,10.1131269228,1.08006529859,0.900555479573,10.9240348752,0.566856114019
2.239104,-0.0357644562901,10.1131269228,1.03468442336,0.93591459631,11.0332524286,0.67293346423
2.24077,-0.0357644562901,10.1131269228,1.08006529859,0.900555479573,10.9240348752,0.566856114019
2.242436,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.887629024,0.531496997282
2.244102,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.887629024,0.566856114019
2.245768,-0.0357644562901,10.1131269228,1.03468442336,0.794478129363,10.9604407263,0.566856114019
2.247434,-0.0357644562901,10.1131269228,1.08006529859,0.794478129363,10.8512231729,0.566856114019
2.2491,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.9604407263,0.566856114019
2.250766,-0.0357644562901,10.1131269228,1.08006529859,0.900555479573,10.9240348752,0.602215230756
2.252432,-0.0357644562901,10.1131269228,1.03468442336,0.865196362836,10.9604407263,0.566856114019
2.254098,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.602215230756
2.255764,0.0565251230437,10.2038886733,1.12544617383,0.794478129363,10.887629024,0.566856114019
2.25743,0.0565251230437,10.2038886733,1.12544617383,0.865196362836,10.887629024,0.602215230756
2.259096,0.0103803333768,10.158507798,1.08006529859,0.865196362836,10.9240348752,0.566856114019
2.260762,-0.0819092459569,10.0677460476,1.03468442336,0.829837246099,10.887629024,0.496137880546
2.262428,-0.0357644562901,10.1131269228,1.03468442336,0.829837246099,10.9240348752,0.566856114019
2.264094,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.566856114019
2.26576,0.0565251230437,10.158507798,1.12544617383,0.93591459631,10.9968465774,0.602215230756
2.267426,-0.0357644562901,10.1131269228,1.08006529859,0.900555479573,10.9240348752,0.566856114019
2.269092,-0.0357644562901,10.1131269228,1.03468442336,0.794478129363,10.887629024,0.496137880546
2.270758,-0.0357644562901,10.1131269228,1.08006529859,0.865196362836,10.887629024,0.566856114019
2.272424,-0.0357644562901,10.1131269228,1.03468442336,0.865196362836,10.9240348752,0.566856114019
2.27409,-0.0357644562901,10.1131269228,1.03468442336,0.93591459631,11.0332524286,0.637574347493
2.275756,0.0103803333768,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.602215230756
2.277422,0.0103803333768,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.531496997282
2.279088,0.0565251230437,10.2038886733,1.12544617383,0.900555479573,10.887629024,0.531496997282
2.280754,0.0565251230437,10.158507798,1.12544617383,0.865196362836,10.9240348752,0.566856114019
2.28242,0.0103803333768,10.1131269228,1.12544617383,0.865196362836,10.887629024,0.531496997282
2.284086,0.0103803333768,10.1131269228,1.08006529859,0.865196362836,10.9240348752,0.566856114019
2.285752,0.0565251230437,10.158507798,1.17082704906,0.900555479573,10.9240348752,0.602215230756
2.287418,0.0103803333768,10.158507798,1.12544617383,0.794478129363,10.9604407263,0.67293346423
2.289084,-0.0357644562901,10.1131269228,1.03468442336,0.900555479573,10.9240348752,0.602215230756
2.29075,0.0565251230437,10.2038886733,1.12544617383,0.865196362836,10.887629024,0.566856114019
2.292416,0.0565251230437,10.2038886733,1.12544617383,0.865196362836,10.887629024,0.531496997282
